assembly_accession	biosample	organism	rule_id	field	previous_value	is_primary
GCA_008993435.1	SAMN05203397	Salmonella enterica subsp. enterica serovar Enteritidis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_008993435.1	SAMN05203397	Salmonella enterica subsp. enterica serovar Enteritidis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_009123145.1	SAMN06307821	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_009123145.1	SAMN06307821	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_009123145.1	SAMN06307821	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_009123245.1	SAMN06307823	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_009123245.1	SAMN06307823	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_009123245.1	SAMN06307823	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_009124045.1	SAMN06307822	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_009124045.1	SAMN06307822	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_009124045.1	SAMN06307822	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_009161065.1	SAMN06307819	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_009161065.1	SAMN06307819	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_009161065.1	SAMN06307819	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_009900765.1	SAMN13782171	Rhodovarius lipocyclicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_009900765.1	SAMN13782171	Rhodovarius lipocyclicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_009900765.1	SAMN13782171	Rhodovarius lipocyclicus	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_011503905.1	SAMN13446882	Salmonella enterica	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_011503905.1	SAMN13446882	Salmonella enterica	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_011503905.1	SAMN13446882	Salmonella enterica	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	dictionary	false
GCA_013361545.1	SAMN14571744	Cupriavidus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361545.1	SAMN14571744	Cupriavidus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361545.1	SAMN14571744	Cupriavidus sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361555.1	SAMN14571743	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361555.1	SAMN14571743	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361555.1	SAMN14571743	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361585.1	SAMN14571742	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361585.1	SAMN14571742	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361585.1	SAMN14571742	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361595.1	SAMN14571741	Nocardia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361595.1	SAMN14571741	Nocardia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361595.1	SAMN14571741	Nocardia sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361605.1	SAMN14571740	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361605.1	SAMN14571740	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361605.1	SAMN14571740	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361645.1	SAMN14571738	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361645.1	SAMN14571738	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361645.1	SAMN14571738	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361665.1	SAMN14571739	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361665.1	SAMN14571739	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361665.1	SAMN14571739	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361685.1	SAMN14571737	Catenulispora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361685.1	SAMN14571737	Catenulispora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361685.1	SAMN14571737	Catenulispora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361705.1	SAMN14571735	Acidobacteriaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361705.1	SAMN14571735	Acidobacteriaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361705.1	SAMN14571735	Acidobacteriaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361715.1	SAMN14571736	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361715.1	SAMN14571736	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361715.1	SAMN14571736	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361745.1	SAMN14571734	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361745.1	SAMN14571734	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361745.1	SAMN14571734	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361755.1	SAMN14571733	Sinomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361755.1	SAMN14571733	Sinomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361755.1	SAMN14571733	Sinomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361785.1	SAMN14571732	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361785.1	SAMN14571732	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361785.1	SAMN14571732	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361795.1	SAMN14571731	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361795.1	SAMN14571731	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361795.1	SAMN14571731	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361825.1	SAMN14571730	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361825.1	SAMN14571730	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361825.1	SAMN14571730	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361845.1	SAMN14571729	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361845.1	SAMN14571729	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361845.1	SAMN14571729	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361855.1	SAMN14571727	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361855.1	SAMN14571727	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361855.1	SAMN14571727	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361885.1	SAMN14571728	Pseudarthrobacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361885.1	SAMN14571728	Pseudarthrobacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361885.1	SAMN14571728	Pseudarthrobacter sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361895.1	SAMN14571726	Glycomyces artemisiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361895.1	SAMN14571726	Glycomyces artemisiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361895.1	SAMN14571726	Glycomyces artemisiae	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361925.1	SAMN14571725	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361925.1	SAMN14571725	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361925.1	SAMN14571725	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361935.1	SAMN14571724	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361935.1	SAMN14571724	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361935.1	SAMN14571724	Gemmatimonadaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361955.1	SAMN14571722	Nocardioidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361955.1	SAMN14571722	Nocardioidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361955.1	SAMN14571722	Nocardioidaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013361975.1	SAMN14571723	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013361975.1	SAMN14571723	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013361975.1	SAMN14571723	Dermatophilaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362735.1	SAMN14571684	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362735.1	SAMN14571684	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362735.1	SAMN14571684	Sphingomonas sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362745.1	SAMN14571683	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362745.1	SAMN14571683	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362745.1	SAMN14571683	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362785.1	SAMN14571682	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362785.1	SAMN14571682	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362785.1	SAMN14571682	Streptomyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362805.1	SAMN14571681	Mycobacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362805.1	SAMN14571681	Mycobacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362805.1	SAMN14571681	Mycobacteriales bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362815.1	SAMN14571680	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362815.1	SAMN14571680	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362815.1	SAMN14571680	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362835.1	SAMN14571679	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362835.1	SAMN14571679	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362835.1	SAMN14571679	Nonomuraea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362845.1	SAMN14571678	Thermoactinospora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362845.1	SAMN14571678	Thermoactinospora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362845.1	SAMN14571678	Thermoactinospora sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362885.1	SAMN14571677	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362885.1	SAMN14571677	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362885.1	SAMN14571677	Hamadaea sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362905.1	SAMN14571674	Agromyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362905.1	SAMN14571674	Agromyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362905.1	SAMN14571674	Agromyces sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362915.1	SAMN14571673	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362915.1	SAMN14571673	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362915.1	SAMN14571673	Streptomycetaceae bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362935.1	SAMN14571675	Thermoleophilia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362935.1	SAMN14571675	Thermoleophilia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362935.1	SAMN14571675	Thermoleophilia bacterium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013362945.1	SAMN14571676	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013362945.1	SAMN14571676	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013362945.1	SAMN14571676	Saccharothrix sp.	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_013463805.1	SAMN10131064	Stenotrophomonas maltophilia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_013463805.1	SAMN10131064	Stenotrophomonas maltophilia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_013463805.1	SAMN10131064	Stenotrophomonas maltophilia	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_014891715.1	SAMN16422287	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_014891715.1	SAMN16422287	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_014891715.1	SAMN16422287	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_014913985.1	SAMN16422288	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_014913985.1	SAMN16422288	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_014913985.1	SAMN16422288	Escherichia coli	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_015238635.1	SAMN13293454	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_015238635.1	SAMN13293454	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_015238635.1	SAMN13293454	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_015831085.1	SAMN14209826	Corynebacterium diphtheriae bv. gravis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_015831085.1	SAMN14209826	Corynebacterium diphtheriae bv. gravis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_015831085.1	SAMN14209826	Corynebacterium diphtheriae bv. gravis	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_015964395.1	SAMN13293557	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_015964395.1	SAMN13293557	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_015964395.1	SAMN13293557	Clostridioides difficile	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_016370765.1	SAMN06307820	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_016370765.1	SAMN06307820	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_016370765.1	SAMN06307820	Salmonella enterica subsp. enterica serovar Typhimurium	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_016629525.1	SAMD00262792	Kaistia sp. 32K	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_016629525.1	SAMD00262792	Kaistia sp. 32K	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_016629525.1	SAMD00262792	Kaistia sp. 32K	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_016680365.1	SAMN17166583	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD	catheter	true
GCA_016680365.1	SAMN17166583	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Broad	medical device	false
GCA_016680365.1	SAMN17166583	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Detail	catheter	false
GCA_016680365.1	SAMN17166583	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Method	context_dictionary	false
GCA_016680545.1	SAMN17166581	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD	catheter	true
GCA_016680545.1	SAMN17166581	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Broad	medical device	false
GCA_016680545.1	SAMN17166581	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Detail	catheter	false
GCA_016680545.1	SAMN17166581	Klebsiella pneumoniae	SC1-SITE-CATHETER-CLEAR	Isolation_Site_SD_Method	context_dictionary	false
GCA_016756335.1	SAMD00262791	Alteromonas sp. KC14	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_016756335.1	SAMD00262791	Alteromonas sp. KC14	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_016756335.1	SAMD00262791	Alteromonas sp. KC14	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_020309925.1	SAMN21849799	Bifidobacterium pseudolongum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
GCA_020309925.1	SAMN21849799	Bifidobacterium pseudolongum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Detail	healthy/control	false
GCA_020309925.1	SAMN21849799	Bifidobacterium pseudolongum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD_Method	context_dictionary	false
GCA_020309965.1	SAMN21849798	Bifidobacterium pseudolongum	SC1-HHS-HEALTHY-CONTROL-HEALTH	Host_Health_State_SD	healthy/control	true
